id_servicio,id_cliente,id_tiempo,id_ubicacion,id_dispositivo,id_facturacion,id_promocion,id_soporte,id_consumo,duracion_llamada,costo_servicio,tipo_transaccion,ancho_banda,cantidad_datos_consumidos
1,1629,16,6,4,38,4,2,3,31.9,34.25,TV,25.52,845.84
2,385,16,2,3,50,2,2,4,34.67,23.35,internet,5.05,518.1
3,15,4,8,3,21,5,3,2,14.05,56.35,TV,54.24,635.25
2,245,20,8,2,38,1,3,3,26.77,53.94,internet,49.48,429.34
1,1961,18,8,3,26,2,2,5,12.24,80.4,TV,2.44,201.92
4,182,15,10,5,3,3,4,2,10.84,36.34,TV,60.52,147.01
4,986,24,4,3,21,2,2,1,2.2,21.53,llamada,41.81,713.91
1,1766,30,8,2,42,4,3,5,37.62,59.96,TV,65.92,563.33
2,179,7,2,4,14,3,5,2,16.84,42.38,internet,68.86,378.82
2,58,5,2,5,22,5,4,3,40.06,57.87,internet,37.58,54.61
1,209,4,10,4,2,2,1,1,24.31,37.19,TV,69.45,791.33
4,1301,19,9,3,31,3,3,5,6.85,86.04,llamada,82.44,783.97
2,74,2,8,4,43,5,3,5,49.75,28.14,llamada,75.95,698.89
4,208,19,8,3,19,2,2,3,24.07,13.27,llamada,23.43,222.41
5,252,4,2,5,40,5,2,5,56.0,40.02,TV,46.61,897.04
5,427,19,2,5,13,3,4,1,37.15,27.26,internet,11.44,625.56
4,444,16,5,5,46,4,1,2,41.3,26.53,TV,93.21,668.78
4,181,5,6,5,49,3,3,4,45.75,79.94,internet,52.41,922.88
5,1905,21,7,1,28,1,1,4,51.34,75.9,llamada,15.99,703.77
2,1263,17,6,2,11,4,2,5,37.93,65.98,TV,69.35,675.22
2,1300,27,6,5,8,5,1,1,16.38,34.59,TV,74.11,244.08
1,911,18,2,5,19,5,3,1,38.1,33.0,TV,78.18,775.47
1,60,28,5,1,24,1,5,2,5.37,13.03,TV,44.75,872.54
4,489,30,1,5,7,2,5,4,26.78,78.39,llamada,7.79,584.92
4,636,26,7,5,28,4,3,1,32.72,89.58,internet,64.2,854.9
5,1175,9,7,3,14,5,3,1,41.77,21.91,llamada,34.76,326.57
2,716,19,6,3,31,1,1,4,3.47,85.7,llamada,63.63,170.17
2,1678,19,5,4,20,4,4,2,18.39,74.71,TV,45.12,436.03
1,520,26,4,3,8,4,2,4,42.8,62.17,llamada,32.24,474.13
3,62,7,10,3,25,1,5,3,17.22,10.35,TV,96.2,675.96
5,1140,12,10,3,48,3,3,1,4.08,95.73,internet,92.3,444.33
2,1332,30,9,2,39,5,3,4,20.05,67.6,internet,99.09,476.22
1,1705,28,7,4,43,4,3,5,36.8,5.33,internet,80.31,839.1
4,1860,19,10,3,27,4,1,2,33.39,48.45,TV,73.13,433.5
2,1822,19,3,3,43,1,2,3,37.03,20.38,llamada,49.94,266.58
5,582,13,8,2,37,1,3,5,14.04,18.24,TV,47.58,672.76
4,260,4,6,2,8,3,2,1,32.07,53.9,internet,27.17,360.2
5,798,19,6,2,48,3,1,5,31.55,72.56,TV,77.9,953.52
1,115,2,5,2,11,3,2,3,59.04,61.08,TV,43.94,447.5
1,1789,27,2,2,41,1,1,4,22.53,73.3,llamada,9.62,924.64
3,876,16,4,3,33,5,3,5,16.17,92.97,internet,49.06,119.94
1,1640,5,7,4,23,2,2,4,32.66,86.59,internet,79.32,427.74
2,298,24,1,1,50,4,5,2,14.18,32.67,TV,7.35,962.11
3,582,5,5,1,31,1,2,2,30.37,57.94,llamada,64.7,524.24
1,246,26,7,3,48,1,5,1,56.89,75.84,llamada,41.3,20.83
2,1741,17,5,4,28,4,3,5,37.9,19.95,internet,4.5,132.82
3,412,22,9,2,34,3,1,3,44.21,77.46,internet,71.01,35.78
5,1525,6,8,1,2,1,5,3,48.42,77.17,llamada,9.46,909.47
1,346,12,5,4,24,2,3,4,14.31,83.38,TV,26.96,603.0
2,1921,14,7,5,11,4,4,2,51.17,61.96,internet,70.85,576.49
2,1415,10,1,3,47,1,4,2,34.56,44.3,internet,93.41,89.07
1,1685,15,1,5,2,3,1,4,58.81,66.97,TV,77.51,759.14
3,1673,5,7,5,23,3,2,2,17.43,60.93,llamada,26.23,206.66
2,507,21,1,1,16,5,2,5,31.98,78.52,TV,36.79,341.4
2,1998,10,1,3,16,2,3,1,47.31,79.5,TV,68.95,942.32
3,635,4,9,3,44,1,5,5,23.57,84.37,llamada,30.6,882.91
1,584,20,1,3,42,3,5,1,37.11,21.92,internet,94.38,865.62
5,792,1,5,2,41,3,1,4,57.21,99.45,internet,17.4,120.95
4,873,2,4,5,8,5,2,1,6.25,77.64,llamada,2.7,60.02
2,550,17,6,1,29,4,1,2,24.93,56.26,TV,56.99,708.26
1,1506,28,6,3,39,2,4,4,45.14,28.21,TV,51.82,663.92
2,292,26,8,4,46,4,1,2,48.28,47.71,TV,7.52,502.72
2,458,14,3,5,29,1,2,5,35.72,51.17,llamada,18.4,134.78
3,1686,2,1,2,16,2,2,3,21.15,63.76,internet,92.27,53.42
5,1289,19,8,4,39,3,1,5,22.94,86.98,TV,25.47,963.09
1,1790,11,6,5,10,3,4,4,4.83,54.03,llamada,21.38,561.92
3,1765,24,7,1,37,3,1,1,10.76,72.65,TV,84.24,405.76
5,253,24,3,2,3,3,3,2,12.68,70.16,llamada,36.32,687.71
5,147,15,8,1,38,4,1,5,35.86,63.47,TV,59.1,590.29
1,159,15,1,3,8,2,5,2,21.66,36.14,llamada,87.0,770.02
5,1842,22,9,4,15,4,2,1,45.61,67.46,llamada,66.6,359.3
3,524,27,3,5,26,1,2,2,58.76,79.2,TV,65.98,783.08
5,110,17,1,1,42,4,3,4,36.32,39.71,internet,89.82,656.03
4,1038,24,1,5,11,1,5,1,46.8,28.14,TV,73.25,48.36
4,1899,15,10,1,21,4,5,5,37.96,77.03,llamada,2.16,925.12
5,1196,6,5,5,11,3,2,3,38.71,88.19,internet,45.91,396.63
4,696,1,6,3,9,1,4,2,39.11,77.14,TV,42.8,512.78
2,1256,19,1,2,17,2,3,5,14.45,43.62,TV,59.12,988.41
4,676,25,3,4,35,1,1,4,2.03,28.39,llamada,61.91,75.09
5,298,16,10,1,2,2,3,2,7.31,55.7,llamada,99.23,373.01
2,559,19,8,4,42,2,4,3,54.61,62.76,TV,74.56,794.33
5,1379,4,2,3,11,5,1,2,50.6,96.52,llamada,61.92,537.84
3,782,28,8,5,13,5,1,2,16.84,29.21,internet,24.15,51.67
2,294,12,3,2,36,3,3,5,7.86,14.42,llamada,44.36,890.06
4,1692,13,2,2,10,3,4,2,24.91,63.74,llamada,97.38,802.03
3,991,4,5,5,10,4,2,2,21.61,76.57,TV,65.43,700.84
2,850,11,8,1,22,4,1,3,6.81,79.9,llamada,85.93,521.45
4,650,16,5,1,40,4,5,4,1.98,25.3,TV,3.99,144.57
2,1523,17,1,3,35,1,5,3,4.76,14.57,llamada,58.62,402.87
3,468,12,7,3,24,1,5,3,31.8,29.94,internet,92.82,564.05
5,1894,14,9,1,8,2,2,4,58.73,90.99,internet,27.55,299.13
2,1505,16,9,3,3,5,3,2,57.17,22.33,internet,36.02,414.87
4,541,24,6,3,39,2,1,1,50.48,90.29,llamada,10.92,201.73
5,1586,23,2,5,33,1,3,4,10.01,90.53,TV,34.73,975.9
2,20,30,1,2,32,2,4,1,29.69,41.31,internet,47.92,875.7
4,68,13,8,4,17,2,3,4,18.93,90.1,internet,31.97,13.72
4,648,26,6,2,39,5,2,3,55.17,84.02,internet,54.79,158.98
4,1644,20,8,2,50,4,5,4,17.3,15.63,internet,17.75,616.62
1,207,13,6,1,48,3,2,1,3.49,65.54,TV,45.32,587.27
2,1383,2,8,2,46,3,2,4,49.12,39.76,TV,66.84,377.79
2,427,22,2,4,23,2,1,5,30.35,83.08,llamada,71.58,810.29
1,1961,23,3,5,29,5,2,3,54.62,27.98,internet,99.32,11.37
2,1857,28,10,3,21,2,1,4,15.15,19.08,internet,81.38,588.05
1,209,1,10,5,31,4,2,1,55.18,97.97,TV,58.99,393.18
5,448,7,7,4,42,3,3,4,37.47,47.95,internet,94.95,619.94
3,1349,3,8,2,27,3,4,5,58.04,32.05,internet,98.09,695.49
5,1282,22,9,3,16,2,3,4,10.49,33.78,llamada,87.31,952.1
4,1486,9,6,3,23,4,5,2,21.01,83.66,TV,89.32,216.95
2,1580,2,7,5,18,4,2,3,43.24,70.2,llamada,90.44,475.93
2,1266,7,7,1,9,2,5,5,42.97,72.84,internet,55.22,273.19
4,1514,17,2,5,10,5,4,2,39.31,86.69,llamada,35.95,257.83
4,24,1,9,5,22,3,4,5,12.24,7.05,internet,59.7,61.6
3,993,11,4,4,16,3,3,1,25.47,44.66,internet,55.57,259.73
5,1198,7,4,3,41,4,5,2,46.83,64.46,internet,1.51,422.28
4,1368,11,3,3,38,1,5,1,59.82,39.77,TV,31.12,275.86
2,1278,28,6,1,28,5,5,3,45.07,70.33,TV,2.54,195.54
1,1072,1,5,2,22,4,5,3,24.85,40.05,llamada,20.52,123.72
5,1154,11,9,4,45,2,5,1,43.82,93.38,TV,1.81,591.01
2,1370,16,8,3,46,5,3,2,52.12,32.37,TV,4.0,475.29
2,643,12,2,4,38,5,1,2,12.34,67.58,TV,76.3,993.14
3,1496,6,9,2,12,1,5,2,14.33,71.32,TV,46.72,656.1
5,108,21,4,1,34,3,4,2,31.1,11.03,internet,78.76,878.17
4,1115,10,8,3,9,1,4,3,22.47,25.2,llamada,22.55,778.87
2,1532,27,6,5,21,3,5,5,39.19,53.73,llamada,13.75,274.44
4,455,9,8,4,40,3,1,4,15.02,10.48,internet,62.19,816.37
4,28,6,4,2,36,3,2,5,19.36,80.43,llamada,7.99,454.67
4,213,10,3,3,7,1,5,4,33.87,41.78,llamada,71.36,79.54
2,1348,3,5,3,26,5,4,5,48.29,74.1,internet,75.9,142.35
2,1268,28,1,1,16,4,3,2,55.48,98.45,llamada,73.96,649.24
3,1934,28,5,4,25,4,1,1,13.07,84.18,TV,21.89,136.26
1,1278,30,1,5,30,3,3,4,37.39,65.75,TV,21.94,140.88
5,977,14,7,1,38,3,3,1,59.02,79.73,TV,1.32,283.47
1,1676,16,2,4,38,4,2,5,8.3,72.07,TV,35.47,443.43
1,481,7,3,4,7,3,5,1,44.93,64.36,TV,94.6,556.99
4,535,29,4,1,2,4,2,2,2.14,8.33,llamada,37.76,36.07
1,446,24,1,1,25,3,5,3,18.19,67.96,TV,85.19,218.65
2,1972,12,4,5,40,2,4,1,47.68,97.95,llamada,93.6,380.57
1,1660,3,1,3,36,4,5,3,30.73,30.02,TV,6.51,750.78
3,1714,16,8,1,37,1,2,1,25.79,10.7,llamada,20.55,150.72
5,938,30,8,5,22,4,1,4,1.68,97.04,internet,66.08,538.9
5,865,6,9,5,9,5,4,5,9.33,77.23,internet,73.49,682.86
2,1206,11,8,5,1,4,5,4,36.17,65.18,TV,49.25,73.04
1,69,21,4,3,50,1,4,3,38.32,84.28,TV,29.98,439.8
4,1330,16,4,4,12,3,4,5,1.18,56.48,llamada,67.94,689.56
2,1004,4,9,4,42,1,4,2,48.86,73.66,llamada,49.06,546.42
4,721,22,4,5,20,4,5,5,25.59,93.25,internet,54.7,172.16
2,1673,18,4,1,23,4,1,5,12.44,98.81,internet,40.16,4.86
1,726,21,4,5,29,1,1,2,28.73,53.63,llamada,9.0,54.95
2,483,23,5,2,48,4,4,3,14.32,69.71,internet,1.32,447.1
2,1332,20,6,3,12,3,5,2,8.71,46.2,TV,99.07,410.83
3,1684,11,2,3,8,3,2,3,54.21,83.41,llamada,50.21,405.38
4,968,8,10,3,10,5,1,4,57.72,69.83,llamada,82.86,125.03
2,1726,22,6,1,3,3,5,2,47.13,64.37,llamada,43.56,273.23
4,98,23,1,3,41,3,5,5,38.86,70.85,internet,69.22,442.35
1,1967,18,3,1,44,3,1,2,19.4,93.43,internet,54.35,233.21
5,1591,23,5,1,5,4,2,2,10.0,43.16,llamada,70.5,345.32
2,429,13,2,5,40,4,3,1,47.81,41.98,internet,49.89,321.39
1,38,8,3,5,35,2,3,3,2.17,76.52,llamada,42.79,595.1
3,1824,22,6,4,11,4,4,3,16.72,91.2,llamada,35.82,715.97
3,232,10,2,3,12,5,1,2,7.11,18.94,llamada,18.74,685.89
4,655,28,8,1,18,5,4,4,34.18,96.24,internet,33.67,501.55
4,796,1,2,4,14,1,3,5,47.71,23.15,internet,40.76,764.24
5,1145,23,4,1,27,1,2,3,48.39,60.05,TV,55.71,656.43
4,896,21,2,5,32,1,2,2,36.62,69.39,TV,24.76,401.11
1,1289,22,2,4,49,1,3,1,23.42,67.86,internet,7.01,162.35
2,1476,3,6,5,29,4,3,3,51.0,73.19,llamada,41.08,833.64
5,717,28,9,2,7,1,4,5,8.44,10.82,llamada,21.67,782.54
4,1130,28,1,1,14,3,4,4,36.23,74.13,llamada,5.48,443.12
5,656,24,9,4,5,4,3,1,49.26,75.85,internet,12.2,133.2
3,1576,22,8,3,25,2,1,3,31.03,92.72,llamada,73.65,999.22
1,1877,17,9,4,32,1,4,1,53.33,89.72,TV,82.56,194.09
4,66,16,1,4,20,1,4,3,48.04,25.14,internet,38.85,555.55
2,701,22,5,4,28,5,1,4,58.97,91.57,llamada,89.49,866.98
3,1844,16,1,1,22,3,1,2,33.62,33.97,TV,2.73,36.85
3,307,9,1,3,46,5,4,3,58.08,23.06,internet,41.88,960.05
2,135,22,5,3,20,2,2,4,20.27,81.68,internet,79.6,282.38
4,534,9,4,3,47,1,4,4,20.62,62.1,internet,97.61,151.0
1,1460,30,10,2,12,2,2,4,42.12,14.52,TV,17.9,754.24
1,782,27,8,1,10,5,3,5,45.5,33.68,TV,15.25,698.55
3,1011,11,3,5,9,2,4,2,24.95,7.82,llamada,4.8,667.93
1,794,22,5,3,47,3,5,2,42.93,24.05,TV,80.59,965.57
1,411,25,5,2,18,3,1,5,41.31,89.9,llamada,61.05,922.17
1,1758,10,10,4,8,1,1,2,7.64,88.38,TV,19.46,850.4
3,1212,6,2,4,32,3,3,3,32.73,62.0,TV,64.8,415.24
4,1784,18,6,5,46,4,3,1,59.5,20.07,llamada,37.95,583.4
3,577,19,6,5,30,5,4,1,55.44,71.63,llamada,97.12,755.93
5,853,5,5,4,23,2,3,5,34.96,6.17,TV,65.34,6.67
5,1271,5,5,5,14,2,5,1,37.56,11.13,TV,15.64,900.54
5,181,13,5,2,10,1,3,1,56.51,12.61,internet,77.66,364.58
2,693,18,7,3,39,5,5,2,43.98,55.92,internet,47.73,599.71
3,539,5,5,1,40,1,1,4,34.04,28.62,llamada,90.61,828.73
4,1625,23,8,4,14,5,1,5,37.87,81.19,llamada,73.03,230.7
3,1443,7,8,1,30,4,4,2,39.42,38.72,internet,40.95,527.99
3,1845,23,5,5,31,2,2,3,19.12,25.52,llamada,54.25,113.59
1,1273,27,10,3,2,2,2,4,39.7,64.46,TV,81.13,305.35
5,1861,19,4,3,42,3,4,1,30.07,66.49,TV,44.14,534.28
2,763,5,3,2,30,3,3,3,14.65,13.9,internet,12.71,781.57
3,1480,30,7,2,1,5,4,3,26.67,30.45,llamada,98.87,705.67
1,1026,14,9,3,50,3,2,3,2.01,51.77,internet,52.96,18.69
3,1784,17,5,1,35,2,3,2,25.02,77.71,llamada,37.89,113.09
2,1223,17,4,3,23,3,1,2,19.39,15.67,internet,72.81,295.01
5,1022,11,2,4,32,5,2,3,29.8,5.71,internet,42.94,508.05
4,1066,3,3,1,48,3,2,4,32.14,55.85,llamada,45.51,994.83
3,1472,2,4,1,45,3,4,3,36.05,74.5,llamada,18.36,247.58
3,1313,22,9,4,24,1,5,4,20.0,93.75,TV,33.57,353.51
4,788,7,3,5,28,4,2,2,43.87,54.7,llamada,42.93,279.95
4,1599,18,6,5,33,1,4,2,40.63,56.24,internet,10.23,568.57
4,179,3,4,1,47,2,1,2,39.57,17.63,internet,89.33,100.65
5,246,6,2,1,40,5,5,2,46.27,50.77,internet,43.22,513.95
4,1921,25,10,1,8,5,3,5,54.96,92.25,internet,68.71,991.91
2,1644,11,4,5,25,5,4,2,12.24,47.28,llamada,76.07,733.46
1,921,27,2,5,45,4,5,1,53.87,93.98,llamada,87.99,275.39
5,1166,1,7,4,27,2,3,1,9.43,96.22,TV,62.61,842.4
4,1206,23,1,2,45,4,2,3,14.66,64.12,internet,53.38,104.09
4,1757,9,7,2,14,3,5,5,45.82,89.87,llamada,70.75,965.41
4,298,26,8,2,9,2,5,5,34.63,16.17,internet,18.97,417.09
4,1652,24,3,2,44,2,4,1,3.26,80.88,llamada,66.29,104.68
2,321,16,10,3,26,4,1,3,50.19,51.67,llamada,85.06,950.2
3,483,5,3,4,28,5,3,2,47.19,55.92,TV,96.22,363.78
4,163,23,9,2,15,1,4,3,47.7,19.83,TV,14.64,385.32
2,659,24,2,3,39,2,4,4,36.46,33.23,llamada,77.66,675.67
4,973,1,2,1,25,1,4,2,5.41,14.63,internet,8.01,956.33
5,275,27,7,1,25,2,4,4,30.5,66.11,internet,36.0,237.03
5,5,19,6,3,35,2,1,2,43.8,94.65,TV,73.55,607.38
1,1381,16,2,3,37,1,5,5,24.03,35.23,llamada,98.22,829.19
4,1667,17,9,3,29,4,3,1,40.08,41.2,llamada,75.54,855.63
4,1039,27,5,2,26,2,5,2,51.62,78.5,internet,14.55,384.22
5,689,25,10,1,7,4,3,1,31.14,12.14,TV,29.2,481.51
2,1514,28,10,3,10,3,2,1,10.64,14.56,llamada,13.37,264.71
3,858,7,2,5,13,3,4,2,52.38,10.16,internet,54.86,971.43
5,850,26,1,4,9,2,4,5,32.63,78.31,internet,32.73,763.67
3,1379,19,5,1,31,2,2,5,47.61,67.01,TV,89.67,879.89
1,1399,9,6,5,16,3,4,3,38.24,57.14,TV,24.92,224.25
3,1916,20,6,5,14,4,5,3,41.19,93.81,llamada,78.94,475.46
5,523,12,2,1,1,4,3,1,29.03,79.73,TV,98.88,216.62
2,379,17,3,4,14,1,2,1,58.55,40.45,internet,39.98,365.25
2,1583,11,8,4,31,1,2,5,12.09,36.74,internet,57.2,453.01
5,994,5,5,4,7,5,2,4,37.16,63.38,internet,97.59,165.38
4,1417,20,1,3,18,4,1,4,24.43,23.94,internet,66.63,789.93
2,378,5,6,4,5,1,5,4,27.16,65.23,internet,20.98,510.67
2,404,25,1,2,41,4,3,5,25.71,35.72,TV,98.88,88.89
3,1302,24,4,5,33,3,5,2,18.27,93.56,llamada,79.53,633.56
5,466,18,10,4,50,3,3,3,43.63,34.4,llamada,94.76,590.41
4,981,4,1,2,27,5,2,4,14.38,92.24,llamada,95.04,455.14
1,509,23,4,3,48,1,4,1,23.19,52.34,internet,7.93,695.37
4,1817,29,5,2,39,1,1,4,6.21,42.61,TV,82.87,307.36
4,203,25,8,5,37,5,5,4,57.79,61.12,TV,9.12,670.89
2,1792,26,6,4,31,5,4,1,14.4,96.96,internet,86.12,107.89
1,1445,10,1,5,20,2,2,2,22.18,88.31,llamada,96.05,467.23
4,24,24,5,4,49,2,3,3,47.22,85.55,llamada,92.84,510.36
5,506,25,1,4,39,4,5,3,8.72,21.72,internet,86.02,846.11
2,70,29,9,4,9,5,1,2,10.78,13.8,internet,81.68,991.56
2,1188,25,8,4,9,3,2,1,21.2,37.26,TV,60.26,856.25
5,1793,13,7,2,34,3,1,1,27.95,22.19,llamada,10.89,633.47
5,522,26,10,4,35,1,2,3,43.57,19.74,llamada,63.63,309.86
1,740,14,3,2,45,2,5,2,57.35,47.35,TV,75.49,182.67
1,1017,5,4,4,49,5,4,3,29.35,7.39,internet,43.92,460.19
4,132,1,9,5,49,4,2,2,28.32,23.24,internet,70.83,22.24
3,1418,2,6,3,17,4,4,3,42.0,34.79,internet,15.51,33.6
4,575,14,6,1,2,2,1,3,1.64,54.42,TV,94.47,509.9
4,685,15,1,3,23,3,2,2,44.75,70.94,internet,10.52,397.18
1,1956,17,6,1,43,3,3,1,13.24,17.58,llamada,13.18,431.06
2,1326,24,5,5,44,2,3,5,44.29,6.74,llamada,22.4,34.27
4,1993,18,7,4,1,1,1,2,40.79,34.67,internet,32.76,672.45
1,272,7,4,2,5,3,4,3,43.83,63.33,internet,67.36,778.52
1,1919,6,1,4,38,5,1,5,59.72,45.35,llamada,64.64,897.93
5,1588,7,8,3,35,3,1,4,20.47,29.98,TV,37.94,220.22
3,453,25,2,5,7,4,4,1,37.55,30.54,llamada,63.84,337.52
5,1740,3,8,3,5,4,4,3,14.2,91.35,TV,24.09,266.98
1,1282,27,10,2,37,1,2,3,37.78,51.51,internet,25.45,337.73
1,1814,6,10,3,38,5,1,4,19.14,64.47,internet,2.81,450.81
1,1728,28,2,3,47,1,4,5,32.03,29.89,internet,50.13,929.69
4,1150,30,7,1,28,4,2,2,49.95,88.98,TV,3.12,404.81
2,718,15,7,4,48,4,4,5,41.93,55.41,TV,98.6,286.35
5,1697,22,6,2,8,1,3,2,59.55,49.44,internet,79.44,421.56
3,1368,24,2,5,34,5,1,1,50.2,5.8,llamada,99.58,353.9
4,984,3,7,5,9,2,2,1,1.18,55.32,internet,7.93,172.12
4,1216,16,1,5,24,4,2,2,54.62,8.65,internet,61.12,487.32
5,1936,9,9,2,42,2,5,3,21.29,6.04,internet,33.02,417.05
1,1214,15,4,2,2,4,3,4,20.2,58.68,llamada,18.4,685.08
2,791,18,3,2,49,1,5,4,13.63,17.91,TV,75.6,317.07
2,1343,1,7,5,22,3,1,3,1.75,10.89,TV,21.84,743.13
2,365,5,7,3,4,5,3,4,10.91,58.33,llamada,19.47,160.22
2,422,4,10,2,29,1,5,5,52.97,86.29,internet,11.03,154.5
3,1170,26,6,3,35,5,3,2,6.79,16.02,internet,68.0,419.78
3,908,9,9,2,22,3,5,5,52.44,49.06,TV,38.92,930.16
4,446,18,4,2,1,3,4,2,59.15,75.83,internet,17.82,827.14
1,1444,2,3,3,16,2,1,3,42.79,58.32,TV,85.03,716.13
1,200,29,10,3,4,2,1,1,1.39,31.97,TV,84.27,23.18
4,1922,11,6,3,21,4,2,5,33.68,89.67,TV,83.32,711.73
1,1570,10,6,5,37,5,3,4,38.88,54.95,TV,96.84,791.67
3,143,16,5,2,31,1,4,3,59.35,9.07,llamada,56.73,885.67
5,1166,16,9,4,13,5,4,2,7.19,56.5,internet,63.19,120.69
1,171,10,1,2,4,2,5,3,48.46,82.29,TV,28.33,406.42
3,642,14,7,5,31,1,1,4,50.17,38.68,internet,14.82,708.54
1,204,30,6,4,28,3,3,3,11.9,92.92,llamada,33.58,943.68
4,1777,30,1,2,47,1,3,2,43.07,12.5,TV,26.14,724.02
5,148,1,7,2,19,4,4,3,50.04,29.83,internet,89.3,424.14
4,1312,5,1,3,20,2,3,4,23.65,94.75,internet,74.33,668.57
5,102,25,3,3,25,4,2,2,2.62,44.56,TV,70.4,290.0
3,59,29,6,2,5,1,3,2,56.27,58.25,TV,97.65,278.59
2,657,14,10,2,34,1,3,3,7.9,21.65,internet,27.0,962.28
3,746,25,10,5,15,3,3,3,38.91,82.1,TV,13.8,546.41
2,1530,28,4,2,7,3,2,1,6.56,91.17,TV,69.46,136.29
5,89,11,7,3,37,4,4,2,26.95,14.14,TV,67.56,55.37
5,1737,2,5,5,48,3,4,3,3.43,77.05,TV,60.02,179.44
5,811,24,5,2,11,5,1,5,53.72,94.33,llamada,67.77,188.42
5,1154,20,9,2,43,2,2,1,10.13,51.36,TV,42.18,312.45
4,1910,7,2,1,18,5,3,2,55.58,39.99,TV,38.35,333.71
2,1665,21,8,5,31,5,2,3,32.76,58.32,llamada,79.91,921.36
1,1626,24,4,3,42,5,2,3,55.37,11.26,llamada,53.48,385.05
2,1423,1,6,2,7,3,3,4,50.84,79.22,internet,85.44,649.16
2,1754,30,4,3,17,5,4,1,22.87,29.82,llamada,80.52,500.95
1,342,13,7,5,36,1,4,2,44.91,68.0,TV,72.79,614.32
3,279,30,5,4,39,1,4,1,23.32,9.09,llamada,92.16,49.87
4,1459,26,2,4,16,4,3,4,27.17,74.11,internet,89.65,630.14
4,363,21,7,5,8,4,1,1,51.24,65.85,llamada,72.99,232.03
5,1713,17,4,5,31,3,1,3,56.69,52.22,internet,13.81,137.56
1,1813,11,4,3,43,2,5,1,42.64,5.49,llamada,34.21,959.4
4,1116,2,9,2,16,4,1,2,24.37,51.78,llamada,13.27,151.81
5,1571,22,7,3,36,1,3,5,58.65,73.55,TV,35.53,267.76
2,1048,29,5,5,39,1,1,4,57.14,58.87,internet,74.29,789.65
4,644,19,10,5,16,3,5,1,2.73,39.81,llamada,33.85,986.93
5,1408,22,6,4,4,3,3,3,2.29,61.73,llamada,73.79,339.17
2,1611,6,1,1,1,4,4,3,4.8,40.3,internet,41.71,3.08
4,119,3,7,1,6,2,2,2,19.29,20.9,internet,34.66,661.41
4,1537,17,10,4,5,3,1,2,30.6,81.4,TV,12.62,771.27
3,1529,11,6,1,25,1,2,5,43.97,83.51,llamada,63.56,672.22
3,1152,28,2,1,28,4,4,3,39.35,8.75,llamada,90.91,863.55
1,415,3,7,2,26,5,1,4,16.97,43.66,TV,45.32,953.12
5,1662,4,9,4,12,3,1,1,25.02,68.74,internet,4.35,888.45
5,210,27,2,1,16,3,1,2,50.37,97.91,internet,99.24,840.48
5,961,30,4,4,15,3,4,3,19.88,51.76,internet,4.96,681.17
1,1968,23,2,3,32,5,2,3,27.61,87.44,TV,48.06,461.14
2,1950,25,10,4,40,4,5,1,6.0,26.1,llamada,56.04,983.56
1,1124,9,6,4,41,3,4,2,49.54,37.27,internet,9.11,547.7
5,880,10,10,5,28,4,1,4,33.29,68.98,internet,36.21,372.32
2,1039,17,2,3,43,4,4,1,20.42,65.93,TV,52.45,315.0
3,960,4,2,2,28,5,2,3,45.46,21.03,internet,54.57,305.86
4,339,25,7,1,5,3,2,5,2.12,55.33,llamada,70.97,817.21
3,451,21,1,1,4,4,1,5,24.62,89.38,internet,17.78,121.33
4,1975,6,5,5,18,4,1,3,18.27,31.85,llamada,66.16,922.67
1,849,25,2,4,20,4,3,4,9.74,56.8,TV,19.94,374.56
3,1893,27,6,1,11,3,3,4,43.01,61.82,llamada,62.1,578.65
5,1108,1,5,4,45,1,3,5,12.88,54.29,internet,24.59,413.77
5,282,25,6,2,34,5,1,5,44.48,11.39,llamada,15.03,816.25
5,1300,29,3,2,14,5,5,2,1.31,34.79,llamada,39.08,7.08
5,1032,3,5,5,42,5,1,5,19.59,34.97,llamada,21.85,117.05
5,1235,6,4,4,43,2,5,4,19.06,23.04,internet,36.06,329.73
4,1620,10,9,3,22,3,2,5,33.89,12.95,llamada,24.84,27.35
2,419,1,9,4,4,5,2,5,14.95,46.32,llamada,1.5,431.76
1,136,18,4,4,47,5,5,3,11.73,16.88,internet,64.39,500.54
1,214,3,7,2,45,5,5,1,40.05,47.36,llamada,96.69,318.42
3,464,15,7,4,20,3,1,3,53.56,12.19,TV,80.69,870.6
3,1851,28,8,2,46,4,5,1,9.36,21.05,llamada,36.68,48.17
5,1685,22,4,4,48,2,4,5,18.96,26.22,internet,12.17,169.85
3,604,17,6,4,5,5,1,5,43.2,56.92,llamada,87.36,645.94
1,1429,1,1,3,48,4,2,2,28.99,42.87,llamada,83.44,513.08
4,1089,29,5,1,5,2,1,3,6.52,45.24,llamada,13.97,592.71
2,1574,14,1,4,18,4,4,5,35.02,85.38,TV,14.65,876.96
4,1609,22,4,4,48,2,3,4,26.65,22.95,llamada,13.8,953.33
3,1081,1,5,5,6,3,4,2,18.88,99.94,TV,35.5,521.02
5,395,30,6,4,9,1,2,2,20.53,79.4,TV,85.89,823.15
1,1276,6,8,4,19,4,1,5,41.21,36.7,llamada,78.76,139.15
3,1970,10,5,3,2,5,2,4,44.12,75.07,TV,31.73,752.25
1,876,26,5,5,2,4,5,1,59.59,70.85,TV,46.84,407.81
4,1481,2,9,5,50,1,1,3,5.23,14.18,llamada,9.97,154.62
